Plnt,Purch.doc.,Created on,vendor,POrg,Material,Commodity, Order quantity,GR qty,GR value,  Net price,Curr.,    Per,Mat. doc.,Pstg date,c
p20,po507901,2023-11-09,sSG0010338,sN01,sSG0010338sN012351401,commodity10,1408000,1196800,479318.4,4005,USD,10000,ss03ss396820,Apr-23,
p20,po507901,2023-11-09,sSG0010338,sN01,sSG0010338sN012351401,commodity9,1540000,1432200,573739.32,4006,USD,10000,ss03ss396820,Apr-23,
p20,po508045,2023-11-16,sSG0010338,sN01,sSG0010338sN012351401,commodity1,436000,383680,153740.58,4007,USD,10000,ss03ss396821,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351401,commodity8,1852000,1592720,638362.18,4008,USD,10000,ss03ss4498ss8,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351401,commodity8,448000,439040,176011.14,4009,USD,10000,ss03ss4498ss8,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351401,commodity8,60000,47400,19007.4,4010,USD,10000,ss03ss4498ss8,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351401,commodity5,1140000,1094400,438963.84,4011,USD,10000,ss03ss4498ss8,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351401,commodity6,548000,482240,193474.69,4012,USD,10000,ss03ss4498ss8,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351401,commodity9,228000,193800,77771.94,4013,USD,10000,ss03ss4498ss8,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351401,commodity3,1408000,1168640,469092.1,4014,USD,10000,ss03ss4498ss8,Apr-23,
p20,po507706,2023-10-31,sSG0010338,sN01,sSG0010338sN012351401,commodity4,156000,131040,52612.56,4015,USD,10000,ss03ss449904,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351401,commodity2,308000,231000,92769.6,4016,USD,10000,ss03ss4498ss8,Apr-23,
p20,po507590,2023-10-26,sSG0010338,sN01,sSG0010338sN012351401,commodity10,308000,308000,123723.6,4017,USD,10000,ss03ss44990ss,Apr-23,
p20,po509605,2023-03-07,sSG0010338,sN01,sSG0010338sN012351401,commodity2,10940000,8752000,3516553.6,4018,USD,10000,ss03ss4ss7012,Apr-23,
p20,po507590,2023-10-26,sSG0010338,sN01,sSG0010338sN012351439,commodity1,315000,264600,105874.4,4001.3,USD,10000,ss03ssssss6323,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351496,commodity7,640000,454400,182023.55,4005.8,USD,10000,ss03ss419779,Apr-23,
p20,po508291,2023-11-30,sSG0010338,sN01,sSG0010338sN012351496,commodity10,320000,281600,112831.49,4006.8,USD,10000,ss03ss419781,Apr-23,
p20,po509605,2023-03-07,sSG0010338,sN01,sSG0010338sN012351496,commodity10,3190000,3062400,1227348.67,4007.8,USD,10000,ss03ss419778,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351497,commodity1,1964000,1630120,689051.72,4227,USD,10000,ss03ss461662,Apr-23,
p20,po508709,2023-12-22,sSG0010338,sN01,sSG0010338sN012351497,commodity3,512000,435200,184002.56,4228,USD,10000,ss03ss4ss8261,Apr-23,
p20,po509605,2023-03-07,sSG0010338,sN01,sSG0010338sN012351497,commodity5,10428000,10323720,4365901.19,4229,USD,10000,ss03ssssss72ss2,Apr-23,
p20,po509605,2023-03-07,sSG0010338,sN01,sSG0010338sN012351497,commodity8,10428000,7403880,3131841.24,4230,USD,10000,ss03ss4ss6994,Apr-23,
p20,po509605,2023-03-07,sSG0010338,sN01,sSG0010338sN012351500,commodity6,1605000,1380300,554687.36,4018.6,USD,10000,ss03ss419778,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351502,commodity8,315000,315000,126431.55,4013.7,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351502,commodity10,420000,378000,151755.66,4014.7,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351502,commodity6,375000,296250,118965.11,4015.7,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351509,commodity7,1845000,1623600,652005.29,4015.8,USD,10000,ss03ss40922ss,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351509,commodity6,1875000,1425000,572394,4016.8,USD,10000,ss03ss40922ss,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351509,commodity10,435000,352350,141567.18,4017.8,USD,10000,ss03ss397137,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351509,commodity3,1875000,1762500,708313.5,4018.8,USD,10000,ss03ss397137,Apr-23,
p20,po507332,2023-10-06,sSG0010338,sN01,sSG0010338sN012351509,commodity9,1515000,1151400,462839.77,4019.8,USD,10000,ss03ss397142,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351509,commodity6,1515000,1393800,560419.1,4020.8,USD,10000,ss03ss461662,Apr-23,
p20,po508045,2023-11-16,sSG0010338,sN01,sSG0010338sN012351509,commodity8,555000,405150,162943.23,4021.8,USD,10000,ss03ss4ss83ss1,Apr-23,
p20,po508545,2023-12-14,sSG0010338,sN01,sSG0010338sN012351509,commodity5,15000,13200,5310.1,4022.8,USD,10000,ss03ss4ss8264,Apr-23,
p20,po509605,2023-03-07,sSG0010338,sN01,sSG0010338sN012351509,commodity6,9705000,9510900,3826995.94,4023.8,USD,10000,ss03ss4ss8288,Apr-23,
p20,po508415,2023-12-07,sSG0010338,sN01,sSG0010338sN012351509,commodity2,720000,640800,257909.18,4024.8,USD,10000,ss03ss4ss82ss8,Apr-23,
p20,po508709,2023-12-22,sSG0010338,sN01,sSG0010338sN012351509,commodity6,390000,370500,149155.89,4025.8,USD,10000,ss03ss408944,Apr-23,
p20,po508709,2023-12-22,sSG0010338,sN01,sSG0010338sN012351509,commodity4,405000,319950,128837.47,4026.8,USD,10000,ss03ss408944,Apr-23,
p20,po509605,2023-03-07,sSG0010338,sN01,sSG0010338sN012351516,commodity8,6465000,6141750,2472238.63,4025.3,USD,10000,ss03ss4ss8288,Apr-23,
p20,po509605,2023-03-07,sSG0010338,sN01,sSG0010338sN012351516,commodity2,6465000,6400350,2576972.92,4026.3,USD,10000,ss03ss4ss6994,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351526,commodity6,165000,143550,57892.28,4032.9,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351526,commodity2,225000,207000,83501.73,4033.9,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351526,commodity9,15000,12600,5083.97,4034.9,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351526,commodity1,165000,161700,65260.5,4035.9,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351535,commodity10,165000,161700,65244.33,4034.9,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351535,commodity10,165000,141900,57269.42,4035.9,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351535,commodity7,225000,204750,82655.53,4036.9,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351535,commodity1,15000,14100,5693.44,4037.9,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351536,commodity1,1095000,876000,354534.72,4047.2,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351536,commodity7,75000,63000,25503.66,4048.2,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351536,commodity4,870000,696000,281824.32,4049.2,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351536,commodity6,795000,699600,283351.99,4050.2,USD,10000,ss03ssss61743,Apr-23,
p20,po509605,2023-03-07,sSG0010338,sN01,sSG0010338sN012351539,commodity6,780000,678600,274412.27,4043.8,USD,10000,ss03ss4ss83ss3,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351539,commodity4,440000,312400,126359.55,4044.8,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351539,commodity4,350000,297500,120362.55,4045.8,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351539,commodity5,320000,224000,90648.32,4046.8,USD,10000,ss03ssss61743,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351539,commodity8,20000,18000,7286.04,4047.8,USD,10000,ss03ssss61743,Apr-23,
p20,po507332,2023-10-06,sSG0010338,sN01,sSG0010338sN012351541,commodity2,120000,100800,41712.05,4138.1,USD,10000,ss03ss4ss8169,Apr-23,
p20,po508291,2023-11-30,sSG0010338,sN01,sSG0010338sN012351541,commodity4,10000,9300,3849.36,4139.1,USD,10000,ss03ssssss7128,Apr-23,
p20,po507737,2023-11-02,sSG0010338,sN01,sSG0010338sN012351541,commodity4,20000,18800,7783.39,4140.1,USD,10000,ss03ssssss7129,Apr-23,
p20,po509605,2023-03-07,sSG0010338,sN01,sSG0010338sN012351541,commodity2,390000,327600,135662.44,4141.1,USD,10000,ss03ssssss7127,Apr-23,
p20,po509682,2023-03-07,sSG0010338,sN01,sSG0010338sN013200013,commodity2,255000,244800,99332.5,4057.7,USD,10000,ss03ss409071,Apr-23,
p20,po509682,2023-03-07,sSG0010338,sN01,sSG0010338sN013200024,commodity4,165000,160050,65063.53,4065.2,USD,10000,ss03ss409071,Apr-23,
p20,po510066,2023-03-28,sSG0010338,sN01,sSG0010338sN013203855,commodity8,5100000,5049000,2047319.01,4054.9,USD,10000,ss03ss483239,Apr-23,
p20,po509836,2023-03-14,sSG0010338,sN01,sSG0010338sN013203855,commodity9,2700000,2322000,941779.98,4055.9,USD,10000,ss03ss440412,Apr-23,
p20,po509968,2023-03-22,sSG0010338,sN01,sSG0010338sN013203855,commodity7,2050000,1599000,648698.31,4056.9,USD,10000,ss03ss428709,Apr-23,
p20,po510066,2023-03-28,sSG0010338,sN01,sSG0010338sN013203855,commodity10,5100000,4539000,1841880.81,4057.9,USD,10000,ss03ss440440,Apr-23,
p20,po509968,2023-03-22,sSG0010338,sN01,sSG0010338sN013203855,commodity7,2050000,1578500,640697.37,4058.9,USD,10000,ss03ss440414,Apr-23,
p20,po508662,2023-12-20,sSG0010338,sN01,sSG0010338sN013640428,commodity6,3710000,3190600,1315994.88,4124.6,USD,10000,ss03ss409076,Apr-23,
p20,po507779,2023-11-03,sSG0010338,sN01,sSG0010338sN013640523,commodity8,495000,435600,177223.86,4068.5,USD,10000,ss03ss2ss1ss73,Apr-23,
p20,po507755,2023-11-02,sSG0010338,sN01,sSG0010338sN013640523,commodity8,3120000,2745600,1117321.92,4069.5,USD,10000,ss03ss2ss1ss72,Apr-23,
p20,po507779,2023-11-03,sSG0010338,sN01,sSG0010338sN013640523,commodity7,495000,361350,147087.52,4070.5,USD,10000,ss03ss409776,Apr-23,
p20,po507755,2023-11-02,sSG0010338,sN01,sSG0010338sN013640523,commodity8,3120000,2620800,1067058.72,4071.5,USD,10000,ss03ss409774,Apr-23,
p20,po509682,2023-03-07,sSG0010338,sN01,sSG0010338sN013640533,commodity7,60000,50400,20523.89,4072.2,USD,10000,ss03ss397144,Apr-23,
p20,po508662,2023-12-20,sSG0010338,sN01,sSG0010338sN013640869,commodity6,8368000,7531200,3119950.22,4142.7,USD,10000,ss03ss40906ss,Apr-23,
p20,po509836,2023-03-14,sSG0010338,sN01,sSG0010338sN013646091,commodity4,1420000,1036600,422072.42,4071.7,USD,10000,ss03ss4ss8370,Apr-23,
p20,po509682,2023-03-07,sSG0010338,sN01,sSG0010338sN013648989,commodity9,180000,127800,52814.63,4132.6,USD,10000,ss03ss410170,Apr-23,
p20,po509836,2023-03-14,sSG0010338,sN01,sSG0010338sN013648989,commodity3,130000,118300,48900.49,4133.6,USD,10000,ss03ss471221,Apr-23,
p20,po508662,2023-12-20,sSG0010338,sN01,sSG0010338sN013648989,commodity4,1040000,821600,339698.74,4134.6,USD,10000,ss03ss40907ss,Apr-23,
p20,po509587,2023-03-06,sSG0010338,sN01,sSG0010338sN015420044,commodity5,540000,426600,182712.78,4283,USD,10000,ss03ssssss247ss,Apr-23,
p20,po509587,2023-03-06,sSG0010338,sN01,sSG0010338sN015420044,commodity1,570000,507300,217327.32,4284,USD,10000,ss03ssssss247ss,Apr-23,
p20,po509587,2023-03-06,sSG0010338,sN01,sSG0010338sN015420044,commodity1,530000,418700,179412.95,4285,USD,10000,ss03ss4ss6143,Apr-23,
p20,po509587,2023-03-06,sSG0010338,sN01,sSG0010338sN015420044,commodity6,480000,432000,185155.2,4286,USD,10000,ss03ss4ss6143,Apr-23,
p20,po509587,2023-03-06,sSG0010338,sN01,sSG0010338sN015420044,commodity4,590000,430700,184641.09,4287,USD,10000,ss03ss4ss6143,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S0900897000,commodity4,20000,16400,10902.72,6648,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S0900897000,commodity9,5000,4950,3291.26,6649,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S0900897000,commodity2,10000,8700,5785.5,6650,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S0900897000,commodity5,25000,20750,13800.83,6651,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S0900897000,commodity4,25000,18500,12306.2,6652,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09EY1G9000,commodity8,10000,7600,3969.48,5223,USD,10000,ss03ss410173,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09EY1G9000,commodity8,20000,16600,8671.84,5224,USD,10000,ss03ss410173,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09EY1G9000,commodity3,5000,3800,1985.5,5225,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09EY1G9000,commodity1,25000,18000,9406.8,5226,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09EY1G9000,commodity4,25000,19000,9931.3,5227,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09EY836000,commodity1,10000,7600,3813.68,5018,USD,10000,ss03ss410173,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09EY836000,commodity8,20000,18800,9435.72,5019,USD,10000,ss03ss410173,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09EY836000,commodity5,5000,3500,1757,5020,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09EY836000,commodity5,25000,24500,12301.45,5021,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09EY836000,commodity9,25000,19000,9541.8,5022,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09SAYEY000,commodity3,20000,17000,12670.1,7453,USD,10000,ss03ss397141,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09SAYEY000,commodity4,10000,10000,7454,7454,USD,10000,ss03ss397141,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09SAYEY000,commodity5,5000,4000,2982,7455,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09SAYEY000,commodity10,25000,18250,13607.2,7456,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09SAYEY000,commodity2,25000,23000,17151.1,7457,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09Y2G53000,commodity3,10000,8000,6510.4,8138,USD,10000,ss03ss397141,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09Y2G53000,commodity4,20000,19800,16115.22,8139,USD,10000,ss03ss397141,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09Y2G53000,commodity8,25000,24250,19739.5,8140,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09Y2G53000,commodity4,5000,3950,3215.7,8141,USD,10000,ss03ss4ss8467,Apr-23,
p20,po509929,2023-03-19,sSG0010338,sN01,sSG0010338sN01S09Y2G53000,commodity6,25000,20750,16894.65,8142,USD,10000,ss03ss4ss8467,Apr-23,
p20,po507851,2023-11-06,sSG0010338,sN01,sSG0010338sN01SC201F024A0,commodity4,3675000,3050250,1250663.51,4100.2,USD,10000,ss03ss407761,Apr-23,
p20,po507851,2023-11-06,sSG0010338,sN01,sSG0010338sN01SC201F024A0,commodity1,3675000,3491250,1431831.45,4101.2,USD,10000,ss03ssssss6823,Apr-23,
p20,po508415,2023-12-07,sSG0010338,sN01,sSG0010338sN01SC201F024A0,commodity1,2805000,2776950,1139160.43,4102.2,USD,10000,ss03ssssss6826,Apr-23,
p20,po507851,2023-11-06,sSG0010338,sN01,sSG0010338sN01SC201F024A0,commodity5,3675000,3601500,1477767.48,4103.2,USD,10000,ss03ssssss6324,Apr-23,
p20,po507851,2023-11-06,sSG0010338,sN01,sSG0010338sN01SC201F024A0,commodity8,990000,900900,369747.38,4104.2,USD,10000,ss03ssssss6324,Apr-23,
p20,po507851,2023-11-06,sSG0010338,sN01,sSG0010338sN01SC201F024A0,commodity4,105000,79800,32759.5,4105.2,USD,10000,ss03ss480743,Apr-23,
p20,po507851,2023-11-06,sSG0010338,sN01,sSG0010338sN01SC201F024A0,commodity2,1215000,1008450,414089.74,4106.2,USD,10000,ss03ss480743,Apr-23,
p20,po509987,2023-03-22,sSG0010338,sN01,sSG0010338sN01SC201F025B4,commodity10,30000,25500,11628.51,4560.2,USD,10000,ss03ss4ss98ss4,Apr-23,
p20,po509987,2023-03-22,sSG0010338,sN01,sSG0010338sN01SC201F025B4,commodity8,30000,24600,11220.55,4561.2,USD,10000,ss03ss4ss98ss4,Apr-23,
p20,po509987,2023-03-22,sSG0010338,sN01,sSG0010338sN01SC201F025B4,commodity5,45000,31950,14576.23,4562.2,USD,10000,ss03ss4ss98ss4,Apr-23,
p20,po509987,2023-03-22,sSG0010338,sN01,sSG0010338sN01SC201F025B4,commodity9,60000,51000,23272.32,4563.2,USD,10000,ss03ss4ss98ss4,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC201F044A1,commodity10,190000,188100,77290.29,4109,USD,10000,ss03ss466878,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC201F044A1,commodity5,210000,161700,66458.7,4110,USD,10000,ss03ss466878,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC201F044A1,commodity7,210000,151200,62158.32,4111,USD,10000,ss03ss466878,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC201F044A1,commodity3,130000,100100,41161.12,4112,USD,10000,ss03ss466878,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC201F045A2,commodity3,70000,60900,25054.26,4114,USD,10000,ss03ss466878,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC201F045A2,commodity7,80000,77600,31932.4,4115,USD,10000,ss03ss466878,Apr-23,
p20,po509829,2023-03-13,sSG0010338,sN01,sSG0010338sN01SC201F045A2,commodity1,40000,31200,12841.92,4116,USD,10000,ss03ss466846,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC201F045A2,commodity1,70000,65100,26801.67,4117,USD,10000,ss03ss466878,Apr-23,
p20,po509829,2023-03-13,sSG0010338,sN01,sSG0010338sN01SC201G024A0,commodity10,180000,174600,71842.66,4114.7,USD,10000,ss03ss480673,Apr-23,
p20,po509829,2023-03-13,sSG0010338,sN01,sSG0010338sN01SC201G024A0,commodity6,195000,175500,72230.54,4115.7,USD,10000,ss03ss480673,Apr-23,
p20,po509829,2023-03-13,sSG0010338,sN01,sSG0010338sN01SC201G024A0,commodity6,120000,91200,37544.3,4116.7,USD,10000,ss03ss480673,Apr-23,
p20,po509829,2023-03-13,sSG0010338,sN01,sSG0010338sN01SC201G024A0,commodity5,195000,144300,59418.41,4117.7,USD,10000,ss03ss480673,Apr-23,
p20,po509603,2023-03-07,sSG0010338,sN01,sSG0010338sN01SC210F044B1,commodity6,1890000,1701000,703516.59,4135.9,USD,10000,ss03ss407770,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC210F045B1,commodity2,80000,71200,29661.92,4166,USD,10000,ss03ss4ss98ss2,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC210F045B1,commodity9,110000,103400,43086.78,4167,USD,10000,ss03ss4ss98ss2,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC210F045B1,commodity7,120000,88800,37011.84,4168,USD,10000,ss03ss4ss98ss2,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC210F045B1,commodity6,110000,106700,44483.23,4169,USD,10000,ss03ss4ss98ss2,Apr-23,
p20,po508545,2023-12-14,sSG0010338,sN01,sSG0010338sN01SC210F064B2,commodity3,168000,164640,68210.35,4143,USD,10000,ss03ssssss7378,Apr-23,
p20,po509603,2023-03-07,sSG0010338,sN01,sSG0010338sN01SC210F064B2,commodity10,7548000,6415800,2658707.52,4144,USD,10000,ss03ssssss7383,Apr-23,
p20,po509829,2023-03-13,sSG0010338,sN01,sSG0010338sN01SC210H025A0,commodity2,1275000,1275000,526077.75,4126.1,USD,10000,ss03ss480673,Apr-23,
p20,po509829,2023-03-13,sSG0010338,sN01,sSG0010338sN01SC210H025A0,commodity4,1245000,1245000,513823.95,4127.1,USD,10000,ss03ss480673,Apr-23,
p20,po509829,2023-03-13,sSG0010338,sN01,sSG0010338sN01SC210H025A0,commodity7,780000,725400,299452.37,4128.1,USD,10000,ss03ss480673,Apr-23,
p20,po509829,2023-03-13,sSG0010338,sN01,sSG0010338sN01SC210H025A0,commodity7,1170000,842400,347835.38,4129.1,USD,10000,ss03ss480673,Apr-23,
p20,po509603,2023-03-07,sSG0010338,sN01,sSG0010338sN01SC222F064B4,commodity4,13212000,12155040,5069867.18,4171,USD,10000,ss03ss4ss0411,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC222F065B0,commodity9,232000,171680,71820.61,4183.4,USD,10000,ss03ss449920,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC222F065B0,commodity3,228000,223440,93496.23,4184.4,USD,10000,ss03ss449920,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC222F065B0,commodity9,148000,128760,53891.21,4185.4,USD,10000,ss03ss449920,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC222F065B0,commodity8,216000,159840,66915.42,4186.4,USD,10000,ss03ss449920,Apr-23,
p20,po509987,2023-03-22,sSG0010338,sN01,sSG0010338sN01SC222G044A6,commodity9,40000,30800,12800.48,4156,USD,10000,ss03ssssss2473,Apr-23,
p20,po509987,2023-03-22,sSG0010338,sN01,sSG0010338sN01SC222G044A6,commodity5,40000,37200,15464.04,4157,USD,10000,ss03ssssss2473,Apr-23,
p20,po509987,2023-03-22,sSG0010338,sN01,sSG0010338sN01SC222G044A6,commodity6,30000,25200,10478.16,4158,USD,10000,ss03ssssss2473,Apr-23,
p20,po509987,2023-03-22,sSG0010338,sN01,sSG0010338sN01SC222G044A6,commodity2,40000,29600,12310.64,4159,USD,10000,ss03ss4834ssss,Apr-23,
p20,po509829,2023-03-13,sSG0010338,sN01,sSG0010338sN01SC222H024B0,commodity7,75000,73500,30438.56,4141.3,USD,10000,ss03ssss61741,Apr-23,
p20,po509829,2023-03-13,sSG0010338,sN01,sSG0010338sN01SC222H024B0,commodity7,75000,68250,28271.2,4142.3,USD,10000,ss03ssss61741,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC233H024B0,commodity7,30000,30000,12696,4232,USD,10000,ss03ss414612,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC233H024B0,commodity9,15000,13350,5651.06,4233,USD,10000,ss03ss414612,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC233H024B0,commodity8,30000,28500,12066.9,4234,USD,10000,ss03ss414612,Apr-23,
p20,po509886,2023-03-16,sSG0010338,sN01,sSG0010338sN01SC233H024B0,commodity7,15000,14700,6225.45,4235,USD,10000,ss03ss414612,Apr-23,
